PracticeCode,GPPracticeName,PracticeListSize,AddressLine1,AddressLine2,AddressLine3,AddressLine4,Postcode,TelephoneNumber,PracticeType,Dispensing,HB,HSCP,DataZone,GPCluster
76211,Ormiston Medical Practice,4280,Ormiston Medical Practice,Tynemount Road,Ormiston,,EH35 5AB,01875   610   248,17J, ,S08000024,S37000010,S01008237,East Lothian
76226,Tranent Medical Practice,14171,Tranent Medical Practice,The Health Centre,Loch Road,Tranent,EH33 2JX,03007   90    6277,17J, ,S08000024,S37000010,S01008226,East Lothian
77036,Eastfield Medical Practice,6378,Eastfield Medical Practice,Eastfield Farm Road,Penicuik,,EH26 8EZ,01968   675   576,17J, ,S08000024,S37000018,S01010945,Midlothian
77055,Dalhousie Medical Practice,9246,Dalhousie Medical Practice,The Health Centre,109-111 High Street,Bonnyrigg,EH19 2ET,0131 370  3999,17J, ,S08000024,S37000018,S01010983,Midlothian
77074,Quarryfoot Practice,4728,Quarryfoot Practice,Health Centre,109-111 High Street,Bonnyrigg,EH19 2ET,0131 370  3939,17J, ,S08000024,S37000018,S01010983,Midlothian
77093,Roslin Medical Practice,8040,Roslin Medical Practice,122 Penicuik Road,Roslin,,EH25 9NT,0131 440  2043,17J, ,S08000024,S37000018,S01010957,Midlothian
77106,Newbattle Medical Practice,23614,Newbattle Medical Practice,Blackcot,Mayfield,Midlothian,EH22 4AA,0131 663  1051,17J, ,S08000024,S37000018,S01011031,Midlothian
77111,Penicuik Medical Practice,11747,Penicuik Medical Practice,The Health Centre,37 Imrie Place,Penicuik,EH26 8LF,01968   672   612,17J, ,S08000024,S37000018,S01010936,Midlothian
77125,Pathhead Medical Practice,6322,Pathhead Medical Practice,Pathhead Medical Centre,210 Main Street,Pathhead,EH37 5PP,01875   320   302,17J, ,S08000024,S37000018,S01011019,Midlothian
77159,Newbyres Medical Group,8339,Newbyres Medical Group,15 Hunterfield Road,Gorebridge,,EH23 4TP,01875   820   405,17J, ,S08000024,S37000018,S01011042,Midlothian
77197,Dalkeith Medical Practice,10580,Dalkeith Medical Practice,The Health Centre,24-26 St Andrew Street,Dalkeith,EH22 1AP,0131 561  5500,17J, ,S08000024,S37000018,S01011010,Midlothian
77271,Strathesk Medical Group,8636,Strathesk Medical Group,Health Centre,109-111 High Street,Bonnyrigg,EH19 2ET,0131 322  9333,17J, ,S08000024,S37000018,S01010983,Midlothian
77286,Loanhead Medical Practice,6503,Loanhead Medical Practice,Loanhead Centre,George Avenue,Loanhead,EH20 9LA,0131 440  0149,17J, ,S08000024,S37000018,S01010968,Midlothian
78010,Carmondean Medical Group,9909,Carmondean Medical Group,Carmondean Centre,Livingston,West Lothian,EH54 8PY,01506   836   300,17J, ,S08000024,S37000030,S01013350,West Lothian East
78024,East Calder Medical Practice,14781,East Calder Medical Practice,East Calder Health Centre,147 Main Street,East Calder,EH53 0EW,01506   882   882,17J, ,S08000024,S37000030,S01013297,West Lothian East
78062,Ferguson Medical Practice,6824,Ferguson Medical Practice,The Strathbrock Partnership Centre,189a West Main Street,Broxburn,EH52 5LH,01506   771   700,17J, ,S08000024,S37000030,S01013459,West Lothian East
78077,Newland Medical Practice,9267,Newland Medical Practice,Bathgate Primary Care Centre,Whitburn Road,Bathgate,EH48 2SS,01506   655   155,17J, ,S08000024,S37000030,S01013414,West Lothian West
78113,Linden Medical Practice,6760,Linden Medical Practice,Strathbrock Partnership Centre,189a West Main Street,Broxburn,EH52 5LH,01506   771   771,17J, ,S08000024,S37000030,S01013459,West Lothian East
78128,Kingsgate Medical Practice,8290,Kingsgate Medical Practice,Bathgate Primary Care Centre,Whitburn Road,Bathgate,EH48 2SS,01506   653   134,17J, ,S08000024,S37000030,S01013414,West Lothian West
78132,Simpson Medical Group,8678,Simpson Medical Group,Bathgate Primary Care Centre,Whitburn Road,Bathgate,EH48 2SS,01506   654   444,17J, ,S08000024,S37000030,S01013414,West Lothian West
78147,West Calder Medical Practice,10270,West Calder Medical Practice,West Calder Medical Centre,65 West End,West Calder,EH55 8EJ,01506   874   300,17J, ,S08000024,S37000030,S01013256,West Lothian West
78166,Linlithgow Group Medical Practice,15680,Linlithgow Group Medical Practice,Linlithgow Health Centre,288 High Street,Linlithgow,EH49 7ER,01506   670   027,17J, ,S08000024,S37000030,S01013444,West Lothian East
78171,South Queensferry Medical Practice,12896,South Queensferry Medical Practice,41 The Loan,South Queensferry,,EH30 9HA,0131 537  4407,17C, ,S08000024,S37000012,S01009008,Edinburgh North West - Tower
78190,Whitburn Group Medical Practice,12737,Whitburn Group Medical Practice,Whitburn Health Centre,1 Weavers Lane,Whitburn,EH47 0SD,01501   740   297,17J, ,S08000024,S37000030,S01013376,West Lothian West
78241,Barbauchlaw Medical Practice,17299,Barbauchlaw Medical Practice,18 North Street,Armadale,West Lothian,EH48 3QB,01501   730   432,17J, ,S08000024,S37000030,S01013388,West Lothian West
78255,Howden Health Centre,12412,Howden Health Centre,Howden Road West,Livingston,West Lothian,EH54 6TP,01506   423   800,17J, ,S08000024,S37000030,S01013309,West Lothian East
78260,Dedridge Medical Group,10592,Dedridge Medical Group,Dedridge Health Centre,"Nigel Rise, Dedridge",Livingston,EH54 6QQ,01506   414   586,17J, ,S08000024,S37000030,S01013278,West Lothian East
78306,The Wood Medical Practice,7682,The Wood Medical Practice,The Strathbrock Partnership Centre,189a West Main Street,Broxburn,EH52 5LH,01506   771   800,17J, ,S08000024,S37000030,S01013459,West Lothian East
78311,The Craigshill Partnership,8818,The Craigshill Partnership,Craigshill Health Centre,Craigshill Road,Livingston,EH54 5DY,01506   432   621,17J, ,S08000024,S37000030,S01013306,West Lothian East
78330,Ashgrove Group Practice,7569,Ashgrove Group Practice,Blackburn Partnership Centre,Ashgrove,Blackburn,EH47 7LL,01506   657   130,17J, ,S08000024,S37000030,S01013358,West Lothian West
78344,Murieston Medical Practice,6778,Murieston Medical Practice,Hamilton Square,Murieston South,Livingston,EH54 9JZ,01506   461   464,17J, ,S08000024,S37000030,S01013274,West Lothian East
78359,Almond Group Practice,10938,Almond Group Practice,Kirkliston Health Centre,50 The Glebe,Kirkliston,EH29 9AS,01506   890   210,17J, ,S08000024,S37000030,S01008999,West Lothian East
78397,Barclay Medical Practice,12830,Barclay Medical Practice,Carmondean Health Centre,Livingston,West Lothian,EH54 8PY,01506   836   333,17J, ,S08000024,S37000030,S01013350,West Lothian East
78414,Barclay Medical Practice-Fauldhouse,8301,Barclay Medical Practice-Fauldhouse,Fauldhouse Partnership Centre,Lanrigg Road,Fauldhouse,EH47 9JD,01501   773   020,17J, ,S08000024,S37000030,S01013248,West Lothian West
80005,South Beach Medical Centre,8551,South Beach Medical Centre,8 Harbour Street,Ardrossan,Ayrshire,KA22 8BS,01294   463   011,17J, ,S08000015,S37000020,S01011243,Three Towns Cluster
80010,Central Avenue Surgery,4436,Central Avenue Surgery,The Health Centre,6 Central Avenue,Ardrossan,KA22 7DX,01294   463   838,17J, ,S08000015,S37000020,S01011253,Three Towns Cluster
80058,Tam's Brig Surgery,7775,Tam's Brig Surgery,107 New Road,Ayr,Ayrshire,KA8 8DD,01292   262   697,17J, ,S08000015,S37000027,S01012487,Ayr & Prestwick Cluster
80062,The Surgery,5195,The Surgery,9 Alloway Place,Ayr,Ayrshire,KA7 2AQ,01292   611   835,17J, ,S08000015,S37000027,S01012482,Ayr & Prestwick Cluster
80077,Dalblair Medical Practice,2273,Dalblair Medical Practice,56 Dalblair Road,Ayr,Ayrshire,KA7 1UQ,01292   267   432,17J, ,S08000015,S37000027,S01012482,Ayr & Prestwick Cluster
80081,Barns Medical Practice,9976,Barns Medical Practice,40 Dalblair Road,Ayr,Ayrshire,KA7 1UL,01292   281   439,17J, ,S08000015,S37000027,S01012482,Ayr & Prestwick Cluster
80096,Racecourse Road Medical Group,8354,Racecourse Road Medical Group,3 Racecourse Road,Ayr,Ayrshire,KA7 2DF,01292   886   622,17J, ,S08000015,S37000027,S01012484,Ayr & Prestwick Cluster
80109,Cathcart Street Medical Practice,7746,Cathcart Street Medical Practice,8 Cathcart Street,AYR,AYRSHIRE,KA7 1BJ,01292   264   051,17J, ,S08000015,S37000027,S01012481,Ayr & Prestwick Cluster
80113,The Fullarton Medical Practice,8290,The Fullarton Medical Practice,40 Dalblair Road,AYR,AYRSHIRE,KA7 1UL,01292   264   260,17J, ,S08000015,S37000027,S01012482,Ayr & Prestwick Cluster
80132,Ballantrae Medical Practice,1591,Ballantrae Medical Practice,30 Main Street,Ballantrae,Ayrshire,KA26 0NB,01465   831   302,17C, ,S08000015,S37000027,S01012417,Maybole & Girvan Cluster
80147,Beith Health Centre GP Practice,5724,Beith Health Centre GP Practice,Beith Health Centre,Reform Street,Beith,KA15 2AE,01505   502   888,17J, ,S08000015,S37000020,S01011352,Garnock Valley Cluster
80166,Crosshouse Medical Practice,3845,Crosshouse Medical Practice,Crosshouse Resource Centre,Annandale Gardens,Crosshouse,KA2 0LE,01563   825   200,17J, ,S08000015,S37000008,S01008027,Kilmarnock Cluster
80171,Tanyard Medical Practice,13805,Tanyard Medical Practice,The Health Centre,2 Tanyard,Cumnock,KA18 1BF,01290   421   157,17J, ,S08000015,S37000008,S01007918,Cumnock Cluster
80185,Dailly Medical Practice,1357,Dailly Medical Practice,The Surgery,"Back Road, Dailly",AYRSHIRE,KA26 9SH,01465   811   224,17J, ,S08000015,S37000027,S01012420,Maybole & Girvan Cluster
80202,Dalmellington Health Centre,3580,Dalmellington Health Centre,33 Main Street,Dalmellington,,KA6 7QL,01292   550   238,17C, ,S08000015,S37000008,S01007874,Doon Valley Cluster
80217,Dalry Medical Practice,6062,Dalry Medical Practice,The Health Centre,50 Vennel Street,Dalry,KA24 4AF,01294   832   523,17J, ,S08000015,S37000020,S01011302,Garnock Valley Cluster
80255,Dundonald Medical Practice,5545,Dundonald Medical Practice,9 Main Street,Dundonald,Ayrshire,KA2 9HF,01563   850   496,17J, ,S08000015,S37000020,S01012547,"Irvine, Kilwinning, Dundonald"
80260,Galston Medical Practice,6132,Galston Medical Practice,5a Henrietta Street,Galston,AYRSHIRE,KA4 8HW,01563   820   424,17J, ,S08000015,S37000008,S01007952,Irvine Valley
80274,Girvan Riverside Medical Practice,4311,"Drs McMaster, Brooksbank & McKelvey",Girvan Community Hospital,Bridgemill,Girvan,KA26 9HQ,01465   713    343,17J, ,S08000015,S37000027,S01012433,Maybole & Girvan Cluster
80289,Dr McCulloch & Partners,3608,Dr McCulloch & Partners,Girvan Community Hospital,Bridgemill,Girvan,KA26 9HQ,01465   712   281,17J, ,S08000015,S37000027,S01012433,Maybole & Girvan Cluster
80306,Bourtreehill Medical Practice,9149,Bourtreehill Medical Practice,The Health Centre,Cheviot Way,Irvine,KA11 1JU,01294   211   993,17J, ,S08000015,S37000020,S01011196,"Irvine, Kilwinning, Dundonald"
80330,Eglinton Family Practice,6426,Eglinton Family Practice,Ayrshire Central Hospital,Kilwinning Road,Irvine,KA12 8TJ,01294   279   178,17J, ,S08000015,S37000020,S01011213,"Irvine, Kilwinning, Dundonald"
80344,Townhead Surgery,12186,Townhead Surgery,6/8 High Street,Irvine,AYRSHIRE,KA12 0AY,01294   441    441,17J, ,S08000015,S37000020,S01011228,"Irvine, Kilwinning, Dundonald"
80363,Kilbirnie Medical Practice,7742,Kilbirnie Medical Practice,Kilbirnie Health Centre,2 Kirkland Road,Kilbirnie,KA25 6HS,01505   683    591,17J, ,S08000015,S37000020,S01011347,Garnock Valley Cluster
80378,Marnock Medical Group,17983,Marnock Medical Group,12 London Road,Kilmarnock,Ayrshire,KA3 7AE,01563   523   593,17J, ,S08000015,S37000008,S01007979,Kilmarnock Cluster
80397,Holmhead Medical Practice,11035,Holmhead Medical Practice,31 Portland Road,Kilmarnock,,KA1 2DJ,01563   522   118,17C, ,S08000015,S37000008,S01008013,Kilmarnock Cluster
80400,The Wards Medical Centre,11813,The Wards Medical Centre,25 Dundonald Road,Kilmarnock,Ayrshire,KA1 1RU,01563   526   514,17J, ,S08000015,S37000008,S01008012,Kilmarnock Cluster
80414,The Surgery,8775,The Surgery,Old Irvine Road Surgery,4/6 Old Irvine Road,Kilmarnock,KA1 2BD,01563   522   413,17J, ,S08000015,S37000008,S01008013,Kilmarnock Cluster
80467,Carrick Medical Practice,3415,Carrick Medical Practice,"The Surgery, The Health Centre",6 High Street,Maybole,KA19 7BY,01655   882   278,17J, ,S08000015,S37000027,S01012439,Maybole & Girvan Cluster
80491,Maybole Medical Practice,4141,Maybole Medical Practice,"The Surgery, The Health Centre",6 High Street,Maybole,KA19 7BY,01655   882   708,17J, ,S08000015,S37000027,S01012439,Maybole & Girvan Cluster
80518,Valley Medical Practice,3777,Valley Medical Practice,67 Afton Bridgend,New Cumnock,Ayrshire,KA18 4BA,01290   338   242,17J, ,S08000015,S37000008,S01007906,Cumnock Cluster
80522,Riverside Medical Practice,4061,Riverside Medical Practice,1 Doonside Avenue,Patna,AYRSHIRE,KA6 7LX,01292   532    500,17C, ,S08000015,S37000008,S01007877,Doon Valley Cluster
80537,Station Road Medical Practice,10311,Station Road Medical Practice,2 Station Road,Prestwick,Ayrshire,KA9 1AQ,01292   671   444,17J, ,S08000015,S37000027,S01012518,Ayr & Prestwick Cluster
80541,Kirkhall Surgery,7048,Kirkhall Surgery,4 Alexandra Avenue,Prestwick,Ayrshire,KA9 1AW,01292   476   626,17J, ,S08000015,S37000027,S01012524,Ayr & Prestwick Cluster
80556,Saltcoats Group Practice,10153,Saltcoats Group Practice,The Health Centre,17/19 Raise Street,Saltcoats,KA21 5LX,01294   605   141,17J, ,S08000015,S37000020,S01011239,Three Towns Cluster
80561,Dr Rai's Practice,3988,Dr Rai's Practice,37a The Lane,Skelmorlie,AYRSHIRE,PA17 5AR,01475   520   248,17J, ,S08000015,S37000020,S01011337,North Ayrshire Including Islands Cluster
80594,Stewarton Medical Practice,10988,Stewarton Medical Practice,The Health Centre,45 High Street,Stewarton,KA3 5BP,01560   482   011,17J, ,S08000015,S37000008,S01007935,Irvine Valley
80607,Templehill Surgery,10706,Templehill Surgery,23 Templehill,Troon,Ayrshire,KA10 6BQ,01292   312   012,17J, ,S08000015,S37000027,S01012566,Troon Cluster
80611,Portland Surgery Troon,7743,Portland Surgery Troon,,1 Dukes Road,Troon,KA10 6QR,01292   312   489,17J, ,S08000015,S37000027,S01012566,Troon Cluster
80679,Cumbrae Medical Practice,1250,Cumbrae Medical Practice,Garrison House,College Street,Millport,KA28 0DE,01475   531    400,17C, ,S08000015,S37000020,S01011327,North Ayrshire Including Islands Cluster
80698,Frew Terrace Surgery,11592,Frew Terrace Surgery,9 Frew Terrace,Irvine,Ayrshire,KA12 9DY,01294   272   326,17J, ,S08000015,S37000020,S01011219,"Irvine, Kilwinning, Dundonald"
80701,Stevenston Group Practice,4917,Stevenston Group Practice,The Health Centre,20 Main Street,Stevenston,KA20 3AB,01294   464   413,17J, ,S08000015,S37000020,S01011268,Three Towns Cluster
80720,Taiglum Medical Practice,8935,Taiglum Medical Practice,Drongan Centre,Mill Of Shields Road,Drongan,KA6 7AY,01292   591   345,17C, ,S08000015,S37000027,S01007889,Doon Valley Cluster
80749,Ballochmyle Medical Group,8739,Ballochmyle Medical Group,The Clinic,Institute Avenue,Catrine,KA5 6RU,01290   456   001,17C, ,S08000015,S37000008,S01007885,Cumnock Cluster
80753,Kilwinning Medical Practice,12260,Kilwinning Medical Practice,15 Almswall Road,Kilwinning,Ayrshire,KA13 6BL,01294   554    591,17J, ,S08000015,S37000020,S01011294,"Irvine, Kilwinning, Dundonald"
80768,Oxenward Surgery,4426,Oxenward Surgery,3 Oxenward Road,Kilwinning,Ayrshire,KA13 6EH,01294   551   555,17J, ,S08000015,S37000020,S01011294,"Irvine, Kilwinning, Dundonald"
80772,Auchinleck Surgery,3042,Auchinleck Surgery,The Health Centre,Main Street,Auchinleck,KA18 2AY,01290   424    713,17J, ,S08000015,S37000008,S01007922,Cumnock Cluster
80787,Loudoun Medical Practice,7129,Loudoun Medical Practice,Lochore Terrace,Darvel,,KA17 0HD,01560   320   205,17J, ,S08000015,S37000008,S01007944,Irvine Valley
80842,Bankfield Medical Practice,6169,Bankfield Medical Practice,148 Dalmellington Road,Ayr,Ayrshire,KA7 3PR,01292   264   080,17C, ,S08000015,S37000027,S01012463,Ayr & Prestwick Cluster
80857,Largs Medical Group,13330,Largs Medical Group,Brooksby Medical & Resource Centre,31 Brisbane Road,Largs,KA30 8LH,01475   674   545,17J, ,S08000015,S37000020,S01011329,North Ayrshire Including Islands Cluster
80861,Challenging Behaviour Service,34,Primary Care Store,"Cassillis House, Ailsa Hospital",DALMELLINGTON ROAD,AYR,KA6 6AB,01563   578    653,2C, ,S08000015,S37000020,S01012444,Ayrshire & Arran Undefined
80908,Portland Medical Practice,10500,Portland Medical Practice,34 Portland Road,Kilmarnock,Ayrshire,KA1 2DL,01563   522   411,17C, ,S08000015,S37000008,S01008013,Kilmarnock Cluster
80927,Arran Medical Group,5054,Arran Medical Group,The Medical Centre,Lamlash,Isle of Arran,KA27 8NS,01770   600   516,17C, ,S08000015,S37000020,S01011175,North Ayrshire Including Islands Cluster
81012,Ayrshire Medical Group,12498,Ayrshire Medical Group,The Health Centre,20 Main Street,Stevenston,KA20 3AB,01294   464   141,17J, ,S08000015,S37000020,S01011268,Three Towns Cluster
84006,Dr Lorna M Macgregor & Partner,809,Dr Lorna M Macgregor & Partner,Port Appin Surgery,Port Appin,Argyll,PA38 4DE,01631   730   271,17J, ,S08000022,S37000004,S01007304,Highland Subset 1
84030,"Drs Lazarus, Norrie, Villalba Munoz, Anderson, McGovern, Cook, Terry & Bartos",6102,Campbeltown Medical Practice,The Health Centre,Stewart Road,Campbeltown,PA28 6AT,01586   552   105,17J, ,S08000022,S37000004,S01007339,Highland Subset 3
84063,The Carradale Surgery,588,The Carradale Surgery,Carradale,Argyll,,PA28 6QG,01583   431   376,17J, ,S08000022,S37000004,S01007330,Highland Subset 3
84097,Dr C O'Neill,178,Dr C O'Neill,Coll Medical Practice,Arinagour,Isle of Coll,PA78 6SY,01879   230   326,17J, ,S08000022,S37000004,S01007284,Highland Subset 2
84129,Scalasaig Medical Practice,126,Scalasaig Medical Practice,Colonsay Surgery,Scalasaig,Isle of Colonsay,PA61 7YW,01951   200   328,17J, ,S08000022,S37000004,S01007324,Highland Subset 2
84191,Taynuilt Medical Practice,5369,Taynuilt Medical Practice,The Surgery,Connel,Argyll,PA37 1PH,01631   710   229,17J, ,S08000022,S37000004,S01007301,Highland Subset 1
84237,"Drs Hall, Brennan & McLaughlin",4095,"Drs Hall, Brennan & McLaughlin",246 Argyll Street,Dunoon,Argyll,PA23 7HW,01369   703   252,17J, ,S08000022,S37000004,S01007367,Highland Subset 5
84241,Church Street Surgery,4044,Church Street Surgery,30 Church Street,Dunoon,Argyll,PA23 8BG,01369   703   482,17J, ,S08000022,S37000004,S01007367,Highland Subset 5
84256,Cowal Medical Practice,3017,Cowal Medical Practice,246 Argyll St,Dunoon,Argyll,PA23 7HW,01369   703   279,17J, ,S08000022,S37000004,S01007367,Highland Subset 5
84275,Easdale Medical Practice,1053,Easdale Medical Practice,The Surgery,Clachan Seil,Isle of Seil,PA34 4TL,01852   300   223,17J, ,S08000022,S37000004,S01007310,Highland Subset 1
84307,The Furnace/Inveraray Surgery,1203,The Furnace/Inveraray Surgery,Furnace,Argyll,,PA32 8XN,01499   500   207,17J, ,S08000022,S37000004,S01007312,Highland Subset 3
84364,Islay Medical Practice,3429,Islay Medical Practice,"Geirhilda, Back Road",Port Ellen,Isle of Islay,PA42 7DR,01496   302   103,17J, ,S08000022,S37000004,S01007328,Highland Subset 4
84383,Jura Medical Practice,249,Jura Medical Practice,Glencairn Surgery,Craighouse,Isle of Jura,PA60 7XG,01496   820   218,17J, ,S08000022,S37000004,S01007324,Highland Subset 4
84415,Lochgilphead Medical Centre,6689,Lochgilphead Medical Centre,Mid Argyll Community Hosp & Integrated Care Centre,Blarbuie Road,Lochgilphead,PA31 8JZ,01546   462   002,17J, ,S08000022,S37000004,S01007317,Highland Subset 3
84449,Dr P M R Von Kaehne,488,Dr P M R Von Kaehne,Lochgoilhead Medical Centre,Lochgoilhead,Cairndow,PA24 8AQ,01301   703   258,17J, ,S08000022,S37000004,S01007355,Highland Subset 5
84538,Mull & Iona Medical Group,3511,Mull & Iona Medical Group - Tobermory,The Surgery,Rockfield Road,Tobermory,PA75 6PN,01680   342   000,17J, ,S08000022,S37000004,S01007286,Highland Subset 1
84581,Lorn Medical Centre,11427,Lorn Medical Centre,Soroba Road,Oban,Argyll,PA34 4HE,01631   563   175,17J, ,S08000022,S37000004,S01007295,Highland Subset 1
84646,The Bute Practice,6310,The Bute Practice,The Health Centre,High Street,Rothesay,PA20 9JL,01700   502   290,17J, ,S08000022,S37000004,S01007348,Highland Subset 3
84684,Dr Robert S B Coull,1022,Dr Robert S B Coull,Strachur Medical Practice,Dalnacraig,"Strachur, Cairndow",PA27 8BX,01369   860   224,17J, ,S08000022,S37000004,S01007357,Highland Subset 5
84716,Dr Tittmar and Partner,1540,Dr Tittmar and Partner,Riverbank Surgery,Kilmun,Argyll,PA23 8SE,01369   840   279,17J, ,S08000022,S37000004,S01007355,Highland Subset 5
84740,Tarbert Medical Practice,1772,Tarbert Medical Practice,Campbeltown Road,Tarbert,Argyll,PA29 6TY,01880   820   219,17J, ,S08000022,S37000004,S01007322,Highland Subset 3
84773,Dr A MacGregor & Dr N Hallum,1177,Dr A MacGregor & Dr N Hallum,Kyles Medical Centre,Tighnabruaich,Argyll,PA21 2BE,01700   811   207,17J, ,S08000022,S37000004,S01007351,Highland Subset 5
84805,Tiree Medical Practice,734,Tiree Medical Practice,Baugh Surgery,Isle of Tiree,Argyll,PA77 6UN,01879   220   323,17J, ,S08000022,S37000004,S01007284,Highland Subset 2
84810,Kintyre Medical Group,1118,Kintyre Medical Group,Muasdale Surgery,Muasdale,"Tarbert, Argyll",PA29 6XD,01583   421   206,2C, ,S08000022,S37000004,S01007329,Highland Subset 3
85009,Arrochar Surgery,1138,Arrochar Surgery,Kirkfield Place,Arrochar,,G83 7AE,01301   702   050,17J, ,S08000022,S37000004,S01007358,Highland Subset 6
85032,Alcluith Practice,2549,Alcluith Practice,The Health Centre,Station Road,Dumbarton,G82 1PW,01389   811   811,17J, ,S08000031,S37000029,S01013195,Dumbarton
85047,The Riverbank Practice,5545,The Riverbank Practice,The Health Centre,Station Road,Dumbarton,G82 1PW,01389   811   862,17J, ,S08000031,S37000029,S01013195,Dumbarton
85066,Levenside Medical Practice,8426,Levenside Medical Practice,The Health Centre,Station Road,Dumbarton,G82 1PW,01389   811   844,17J, ,S08000031,S37000029,S01013195,Dumbarton
85071,Dr J M Mcdevitt & Dr D Neilson,3387,Dr J M Mcdevitt & Dr D Neilson,The Health Centre,Station Road,Dumbarton,G82 1PW,01389   811   855,17J, ,S08000031,S37000029,S01013195,Dumbarton
85090,Dr Stephen H Dunn & Partners,4534,Dr Stephen H Dunn & Partners,The Health Centre,Station Road,Dumbarton,G82 1PW,01389   811   833,17J, ,S08000031,S37000029,S01013195,Dumbarton
85117,Garelochhead Medical Centre,1854,Garelochhead Medical Centre,McAulay Place,Feorlin Way,Garelochhead,G84 0SL,01436   810   370,17C, ,S08000022,S37000004,S01007379,Highland Subset 6
85141,Millig Practice,9637,Millig Practice,The Medical Centre,12 East King Street,Helensburgh,G84 7QL,01436   673   366,17J, ,S08000022,S37000004,S01007397,Highland Subset 6
85155,Dr McLachlan & Partners,9260,Dr McLachlan & Partners,The Medical Centre,12 East King Street,Helensburgh,G84 7QL,01436   672   277,17J, ,S08000022,S37000004,S01007397,Highland Subset 6
85193,Kilcreggan Medical Practice,2449,Kilcreggan Medical Practice,The Health Centre,Kilcreggan,Argyll,G84 0JL,01436   842   156,17J, ,S08000022,S37000004,S01007373,Highland Subset 6
85225,The Lennox Practice,4926,The Lennox Practice,The Vale Centre for Health & Care,Main Street,ALEXANDRIA,G83 0UA,01389   828   616,17J, ,S08000031,S37000029,S01013228,Alexandria
85230,Loch Lomond Surgery,7655,Loch Lomond Surgery,75 Bank Street,Alexandria,,G83 0NB,01389   752   626,17J, ,S08000031,S37000029,S01013223,Alexandria
85259,Inchcruin Practice,3771,Inchcruin Practice,The Vale Centre for Health & Care,Main Street,ALEXANDRIA,G83 0UE,01389   828   600,17J, ,S08000031,S37000029,S01013228,Alexandria
85403,Oakview Medical Practice,9388,Oakview Medical Practice,The Vale Centre for Health & Care,Main Street,Alexandria,G83 0UE,01389   752   650,17C, ,S08000031,S37000029,S01013228,Alexandria
86001,Gourock Medical Practice,7929,Gourock Medical Practice,Gourock Health Centre,181 Shore Street,Gourock,PA19 1AQ,01475   607   177,17J, ,S08000031,S37000017,S01010842,Inverclyde West
86177,Ardgowan Medical Practice,9490,Ardgowan Medical Practice,2 Finnart Street,Greenock,,PA16 8HW,01475   888   155,17J, ,S08000031,S37000017,S01010875,Inverclyde West
86181,Mount Pleasant Practice,5864,Mount Pleasant Practice,Station View Health Centre,84 Holmscroft Street,Greenock,PA15 4DG,01475   884    300,17J, ,S08000031,S37000017,S01010888,Inverclyde West
86196,"Drs Simpson, Luty & Ormond",2850,"Drs Simpson, Luty & Ormond",'Dorema',Bridge Of Weir Road,Kilmacolm,PA13 4AP,01505   872   155,17J, ,S08000031,S37000017,S01010816,Inverclyde East
86209,The New Surgery,3618,The New Surgery,The Cargill Centre,Lochwinnoch Road,Kilmacolm,PA13 4LE,01505   872   844,17J, ,S08000031,S37000017,S01010816,Inverclyde East
86228,"Dr Hogan, Allen & Quinn",3227,"Dr Hogan, Allen & Quinn",Greenock Health & Care Centre,Wellington Street,Greenock,PA15 4NH,01475   608    800,17C, ,S08000031,S37000017,S01010886,Inverclyde Central
86271,The Health Centre,3979,"Drs McCartney, Addiscott, Green & Thorman",The Health Centre,2 Bay Street,Port Glasgow,PA14 5EW,01475   506   048,17J, ,S08000031,S37000017,S01010911,Inverclyde East
86285,Drs Macdonald & Mitchell,3917,Drs Macdonald & Mitchell,The Health Centre,2 Bay Street,Port Glasgow,PA14 5EW,01475   506   038,17C, ,S08000031,S37000017,S01010911,Inverclyde East
86321,Newark Medical Practice,4076,Newark Medical Practice,The Health Centre,2 Bay Street,Port Glasgow,PA14 5EW,01475   600    600,17J, ,S08000031,S37000017,S01010911,Inverclyde East
86336,Port Glasgow Medical Centre,5244,Port Glasgow Medical Centre,Medical Centre,4 Dubbs Place,Port Glasgow,PA14 5UD,01475   705   604,17J, ,S08000031,S37000017,S01010918,Inverclyde East
86341,The Roxburgh Practice,5561,The Roxburgh Practice,Station View Health Centre,84 Holmscroft Street,Greenock,PA15 4DG,01475   558   300,17C, ,S08000031,S37000017,S01010888,Inverclyde West
86360,Lochview Medical Practice,10494,Lochview Medical Practice,Greenock Health & Care Centre,Wellington Street,Greenock,PA15 4NH,01475   60    88 8,17C, ,S08000031,S37000017,S01010886,Inverclyde Central
86374,Cochrane Medical Practice,14734,Cochrane Medical Practice,Greenock Health & Care Centre,Wellington Street,Greenock,PA15 4NH,01475   553   560,17C, ,S08000031,S37000017,S01010886,Inverclyde Central
87019,Gleniffer Medical Group,9216,Gleniffer Medical Group,Barrhead Health & Care Centre,213 Main Street,Barrhead,G78 1SW,0141 800  7020,17J, ,S08000031,S37000011,S01008310,Barrhead
87023,Neilston Medical Centre,4215,Neilston Medical Centre,1 High Street,Neilston,,G78 3HJ,0141 880  6505,17J, ,S08000031,S37000011,S01008300,Barrhead
87108,The Oaks Medical Practice,4287,The Oaks Medical Practice,"1st Floor, Barrhead Health & Care Centre",213 Main Street,Barrhead,G78 1SW,0141 800  7085,17J, ,S08000031,S37000011,S01008310,Barrhead
